Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2	Testis_Male3
ENSGALG00000005316	2.83	5.98	22.43	4.87	7.44	3.81	3.31	2.47	2.91	3.31	1.85	12.85	4.37	3.23	13.57	30.97
Locus_105128	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87	3.33	0.45
ENSGALG00000009677	28.79	28.32	199.75	22.18	25.54	34.3	17.43	19.53	15.03	23.68	7.08	124.95	43.3	10.92	41.17	205.59
ENSGALG00000007353	26.33	28.45	10.93	12.14	15.98	15.04	18.25	16.32	15.51	15.92	13.63	8.73	21.26	23.55	27.88	14.42
ENSGALG00000002263	1.01	0.82	1.01	0.78	0.44	6.59	5.32	2.67	2.89	2.79	1.97	2.48	4.16	1.91	2.06	1.92
ENSGALG00000017378	33.3	29.66	18.7	0.12	0.13	0	0.51	0.13	0.54	0.08	0.1	0.21	2.17	3.32	0.75	0.41
ENSGALG00000001474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68	0
ENSGALG00000023618	0	0	0	0	0	0	0	0	0	0	0.58	0	0	2.56	0.35	0.19
Locus_21522	1.13	0.77	1.38	0.13	0	2.56	1.67	0.14	0	0	0	0.04	0.38	0	0.17	0.14
ENSGALG00000000084	0	0.27	0	0.18	0	0	0	0.19	0	0.47	0.3	0.14	0.16	11.46	7.41	3.72
ENSGALG00000015355	64.18	66.92	138.66	33.16	32.63	41.84	36.14	29.84	33.85	70.49	56.05	119.31	131.17	29.39	35.49	68.99
Locus_84244	0.62	0.47	0.48	0.31	0	0	0	0	0	0	0	0	0	1.32	2.12	0.42
ENSGALG00000007039	12.47	9.72	7.59	11.83	8.46	15.25	13.73	14.76	15.88	4.27	4.26	20.07	5.83	15.91	19.65	15.14
ENSGALG00000011164	43.41	44.4	35.88	85.74	90.84	5.93	6.21	6.99	9.89	4.13	5	9.99	12.48	1.67	2.02	1.98
ENSGALG00000003854	5.49	7.01	19.69	5.79	6.63	1.51	0.66	7.17	1.88	1.49	0.25	63.61	19.08	21.64	48.83	87.97
ENSGALG00000009691	0	0	0.05	0	0	0.18	1.53	0	0	0	0.17	0	0	0.56	0.54	0.49
ENSGALG00000007001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000016318	26.09	22.51	59.99	27.82	24.2	0	0.91	0.15	0.55	0.18	0	4.01	2.5	408.87	511.85	741.59
ENSGALG00000000958	76.31	66.67	57.51	64.47	56.79	78.78	99.81	89.26	76.66	37.77	74.69	29.38	29.95	142.82	67.05	44.55
ENSGALG00000007725	42.19	40.34	58.55	33.13	33.78	52.85	74.7	44.72	38.23	43.43	73.32	34.5	33.36	18.32	18.49	20.17
ENSGALG00000006425	23.55	27.32	10.22	15.14	12.89	77.88	75.39	32.36	39.72	60.05	30.88	15.41	20.03	1.42	1.13	0.53
Locus_76758	0	0	0.19	0	0.14	0	0	0	0	0.25	0	0.08	0	6.58	2.4	0.41
Locus_110318	0.6	0	0	0.61	0.47	0	0	0	0	0	0	0	0	0.43	0	1.22
ENSGALG00000010938	38.95	38.25	96.13	17.7	18.9	108.96	72.96	15.95	12.23	18.77	13.27	49.74	24.22	6.67	8.93	15.09
ENSGALG00000014818	0.95	1.03	0.28	0.41	1.26	0	1.2	2.41	2.35	0.18	0.46	0.28	0.53	32.7	6.04	1.83
Locus_4656	0	0	0.23	0	0	0	0	2.21	2.06	0	0	0.12	0.26	0	0.15	0.1
ENSGALG00000015324	0	0.3	0.1	0	0	0.37	0	0.44	0	0	0	0.52	0.18	42.3	39.26	17.67
ENSGALG00000010774	64.73	55.61	71.56	51.4	58.54	37.85	49.25	37.89	39.54	39.96	60.32	28.9	32.93	32.85	20.34	28.72
ENSGALG00000015143	21.33	2927.33	21.62	13.75	73.81	12.54	19.3	0	1.72	12382.34	14867.81	3.18	4.84	1.61	2.88	3.85
ENSGALG00000003033	22.27	15.24	49.59	27.27	27.55	2.82	1.69	8.9	5.89	0.41	0.65	15.76	5.55	8.81	11.34	23.85
ENSGALG00000009944	35.7	35.95	30.55	34.05	32.58	29.88	33.43	19.81	21.77	12.55	11.51	21.45	28.21	86.17	98.24	77.79
ENSGALG00000009328	100.03	87.52	311.03	74.42	71.02	135.57	124.56	150.97	75.57	132.02	80	296.24	69.11	39.8	62.84	152.48
ENSGALG00000008073	48.14	40.52	111.8	26.24	27.23	67.61	74.76	108.28	49.22	49.38	31.45	95.12	36.21	119.91	310	445.07
ENSGALG00000022620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0
ENSGALG00000009573	0	0	0	0	0	0	0	1.87	1.21	0	0	0.12	0.12	0.18	0.18	0.41
Locus_6453	0	0	0	0	0.08	0	0.22	0	0	0	0	0.01	0	3.54	1.9	1.2
ENSGALG00000010664	3.06	3.28	1.72	14.07	13.87	0.41	1.88	0.8	0.57	0.06	0	0.69	0.18	4.77	3.28	2.65
ENSGALG00000014499	0.79	0.76	1.04	0.91	0.77	0.37	0.88	3.2	2.25	4.53	3.54	1	2.29	8.07	5.99	6.27
ENSGALG00000023723	0.73	1.9	0.54	0.21	1.29	0.96	0.69	4.61	4.56	8.07	12.34	1.09	3.67	21.76	11.94	5.22
ENSGALG00000001879	11.35	9.79	29.55	38.48	33.34	0.22	0.66	0.99	1.03	0.32	0.1	4.76	1.01	1.14	1.43	2.83
ENSGALG00000022638	0.19	0.3	0	0.39	0.45	0	0.86	1.29	2.32	2.08	3.94	0.26	0.23	5.38	1.06	1.65
ENSGALG00000000447	19.63	19.19	7.54	14.76	15.25	1.42	1.36	0.85	2.04	11.73	26.31	0.94	3.63	2.52	1.37	1.52
ENSGALG00000013871	4.74	3.74	4.1	37.04	27.58	0	0	0	0	0	0.14	0.02	0	6.3	1.51	1.58
ENSGALG00000010789	8.81	5.25	4.27	5.88	5.51	15.09	16.64	17.43	18.03	5.48	26.65	3.37	7.15	18.25	5.74	4.78
ENSGALG00000007683	69.51	53.03	86.56	47.91	48.48	45.37	54.87	67.47	30.81	22.8	44.44	59.89	45.71	43	37.18	34.97
ENSGALG00000002634	8.08	7.51	8.45	7.69	6.87	8.97	7.98	9.01	8.93	11.38	12.44	7.85	6.78	9.28	8.25	11.2
ENSGALG00000009875	0.33	0.33	1.19	0.33	0.17	0	0	2.05	1.73	0.73	0.37	0.27	0.62	0.23	0.97	1.22
CUFF.82339	0.76	1.45	0.84	0.38	1.18	1.58	1.68	1.37	4.42	0.64	0.16	1.27	4.69	0.61	1.11	0.85
ENSGALG00000000525	10.43	10	7.51	10.18	9.55	15.23	15.47	11.03	13.06	7.71	5.73	15.08	10.34	16.88	21.09	18.48
ENSGALG00000020077	0	0	0.12	0	0	0	0	0	0	0	0	0	0	41.19	44.49	74.61
CUFF.188255	0	0	0	0	0	0	0	0	0.47	0	0	0	0.05	0.38	0.6	0.48
ENSGALG00000011294	11.15	11.82	31.04	17.33	14.3	0.23	0.82	13.36	12.96	6.57	5.16	0.68	0.76	0.84	1.95	1.74
ENSGALG00000001656	31.88	29.95	11.82	35.15	40.58	37.7	38.51	50.6	50.12	21.84	29.81	35.46	54.42	9.65	7.1	2.93
ENSGALG00000022311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000007594	0.47	0.36	0.12	0	0.27	45.06	53.15	2.73	3.28	0.47	0.6	0.23	0.28	5.94	3.29	1.74
ENSGALG00000022858	7.89	8.51	4.18	6.5	5.23	14.58	14.89	25.72	28.59	37.27	35.39	9.55	18.03	23.65	28.62	15.55
ENSGALG00000002310	29.89	26.08	34.69	29.56	25.27	150.92	154.48	42.46	39.4	181.12	291.87	24.39	21.58	24.04	28.51	38.03
Locus_98181	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.4	0.4
ENSGALG00000004696	23.01	14.45	37.34	20.19	14.34	15.3	12.88	21.05	9.81	16.57	9.65	54.19	12.9	20.47	26.92	60.65
ENSGALG00000006175	0.92	0.47	0.32	0.94	1.2	0	0.68	280.45	83.33	0.83	2.09	0.38	0.55	2.64	0.21	1.18
ENSGALG00000022467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000001705	0.26	0.47	0.16	0.36	0.2	0.09	0.57	1.53	0.61	0	0.09	0.02	0.05	1.09	1.05	0.46
ENSGALG00000011166	1.8	0.78	0.49	0.09	0.07	0	0	0.1	1.14	0	0	0.72	2.13	0.24	0.18	0.19
Locus_98585	0.31	0.16	0.05	0.11	0.16	11.15	8.28	0.35	0	0	0	0.13	0.12	2.15	2.49	1.36
ENSGALG00000005020	4.53	6.91	4.46	13.05	9.93	16.08	9.43	13.32	23.54	10.37	11.46	7.57	9.44	9	10.53	8.66
ENSGALG00000009901	9.79	6.01	4.51	8.57	7.02	13.81	15.76	8.18	7.18	4.28	4.43	15.52	12.04	36.21	33.94	40.44
ENSGALG00000005391	35.71	49.13	62.66	27.42	29.64	96.51	105.33	46.6	57.3	99.47	132.37	53.57	72.06	90.54	84.55	65.52
ENSGALG00000010342	0.57	0.35	0.51	0.02	0.06	0.06	0.07	0.76	2.34	0	0	0.02	0.02	0.17	0.31	0.44
ENSGALG00000007479	62.41	55.11	22.04	44.4	51.71	167.21	289.43	169.47	180.61	132.67	434.53	29.64	83.51	145.33	57.45	29.66
ENSGALG00000003325	8.95	11.87	40.19	5.97	6.14	5.42	7.84	4.43	5.21	4	5.53	8.93	3.36	3.04	4.22	13.21
CUFF.88414	0	0	0	0	0	0	0	0	0	3.42	0.65	0.1	0.11	0	0.17	0.11
ENSGALG00000008094	46.48	40.89	41.29	43.67	47.8	68.96	101.04	207.38	167.12	180.89	258.97	37.45	24.78	31.89	32.4	43.21
Locus_119178	0.24	0.36	0.12	0	0	0.44	0.52	5.78	9.46	4.44	6.83	0	0.07	0	0	0.05
ENSGALG00000005004	28.72	22.99	29.85	26.16	23.69	5.21	13.64	7.93	10.92	9.22	14.82	17.57	4.36	8.3	7.91	11.82
ENSGALG00000012968	10.04	9.69	27.35	12.59	11.01	23.67	14.17	13.63	12.07	18.86	10.51	37.16	25.72	11.54	21.05	44.88
Locus_127885	0	0	0.12	0	0.18	3.47	8.31	0	0	0	0	0	0.07	0	0.16	0.11
ENSGALG00000024159	23.89	23.6	38.03	19.1	22.42	36.17	35.97	54.61	34.41	44.51	41.81	38.61	26.51	21.15	21.4	25.27
CUFF.170353	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.56	1.44	1.18
ENSGALG00000019794	13.42	13.51	20.71	12.3	17.42	11.74	11.84	12.69	11.22	10.82	18.8	17.7	9.92	9.47	4.6	12.17
Locus_4775	0	0	0.52	0	0	0	1.1	0	0	0	0	0.17	0	1.78	0.68	0.22
Locus_27817	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0.5	2.26	0.37
ENSGALG00000005380	4.33	4.7	4.48	3.37	3.75	3.54	4.6	9.8	3.99	5.7	9.76	5.15	5.09	29.34	32.17	15.8
Locus_49206	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85	0.61	0.53
CUFF.25166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0.72	0.35
ENSGALG00000009709	16.72	17.15	42.72	11.25	13.21	13.42	7.25	13.58	12.6	13.32	15.75	42.23	16.23	82.97	77.25	148.93
ENSGALG00000016512	30.17	33.9	21.66	25.96	28.1	21.41	34.67	13.23	18.82	13.96	29.79	8.05	11.98	178.95	133.91	68.46
ENSGALG00000004876	28.87	28.5	7.46	26.84	25.6	0.63	3.01	8.68	4.07	0	0	0.84	1.42	8.97	1.86	1.98
ENSGALG00000014277	0.22	0.51	0.76	0.45	0.26	2.06	4.92	1.86	3.26	1.64	3.97	1.19	1.53	0.64	0.76	0.68
ENSGALG00000004584	17.47	17.71	15.64	12.93	13.82	15.66	13.19	13.48	11.7	19.09	22.92	10.33	13.03	13.81	15.98	6.88
ENSGALG00000021473	59.35	55.68	131.99	38.55	50.39	42.24	59.81	52.91	31.72	44.31	32.32	67.42	50.29	65.74	127.18	227.25
ENSGALG00000001690	80.66	63.21	95.95	86.66	56.7	0	0.15	0.44	0.18	0	0	0.05	0.06	2.09	3.06	5.43
ENSGALG00000015019	4.01	6.12	7.39	6.28	9.06	6.65	4.83	5.99	7.83	6.33	9.82	5.82	6.51	7.42	12.3	14.94
ENSGALG00000002514	54.27	55.43	171.01	74.34	85.02	51.84	57.02	57.48	55.51	35.9	37.97	148.6	51.14	47.68	70.78	243.66
ENSGALG00000003661	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0.21	0.13	0
ENSGALG00000024004	4.16	5.24	2.93	1.28	2.67	2.34	9.6	202.06	118.23	426.88	1299.56	3.02	5.09	65.52	17.71	15.07
ENSGALG00000016577	25.69	33.83	19.87	0.08	0.26	0	0.11	19.96	12.79	0.07	0.13	0.02	0.02	0.99	0.69	0.66
ENSGALG00000005817	48.12	41.08	63.93	64.21	52.88	3.79	3.53	11.97	8.75	9.28	9.27	10.47	6.91	5.16	6.19	7.02
ENSGALG00000011687	0.15	0	1.92	1.34	0.69	4.63	0.98	1.47	0.2	0	0	74.88	1.76	0	0.3	3.77
ENSGALG00000009422	4.58	10.05	19.77	2.9	5.12	1.59	0.63	0.96	0.76	3.08	1.46	3.72	7.98	5.52	11.58	11.59
ENSGALG00000012709	12.97	9.05	9.97	5.07	5.85	2.71	5.02	5.54	5.35	4.66	9.07	4.58	1.29	13.69	9.08	8.64
ENSGALG00000006387	0.12	0.36	0.3	0.12	0.18	0	0	0.13	0	0	0	0.14	0.1	19.23	26.3	25.45
ENSGALG00000005458	0.26	0.6	0.48	0.53	0.31	7.78	7.56	0.44	0.35	1.23	2.01	0.03	0.08	18.29	21.08	16.75
ENSGALG00000007111	19.19	17.9	11.24	32.95	28.44	14.78	11.79	10.07	20.36	18.84	29.28	8.79	13.58	12.3	6.82	8.14
ENSGALG00000010209	24.1	21.53	41.26	19.58	17.46	25.28	25.21	40.65	23.42	62.34	72.1	58.72	41.95	14.72	24.77	25.19
ENSGALG00000014508	13.58	16.26	13.86	6.86	9.82	3.37	10.4	4.82	6.05	8.75	10.53	0.91	2.21	4.57	2.94	2.93
ENSGALG00000022559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000015667	9.96	10.38	18.54	9.82	8.12	9.79	6.76	8.33	10.05	7.18	5.9	19.75	8.28	10.68	13.82	23.27
ENSGALG00000015906	495.22	418.75	117.2	232.65	266.53	254.87	273.47	349.48	308.57	340.9	266.58	26.01	128.21	261.26	294.68	68.52
ENSGALG00000004847	0.19	0.14	0.44	0.09	0.58	0.68	0.41	0.21	0.62	0.5	1.1	0.86	0.47	1.78	2.73	7.57
Locus_99814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96	1.29
ENSGALG00000016155	18.5	12.17	30.53	0.11	0.03	0.33	0.64	1.44	0.81	0.24	0.12	0.16	0.29	0.26	0.27	0.7
ENSGALG00000001068	0	0	0.23	0.59	0.45	0	0.32	0.65	0.58	1.96	0	0.16	0	0	0.1	0.16
ENSGALG00000005801	29.87	34.68	18.5	23.58	25.65	0.08	0.2	1.8	0.48	0	0.15	0.02	0.08	3.94	2.46	0.79
ENSGALG00000004857	9.29	12.19	12.9	8.37	6.21	0	0.12	0	0.07	0	0.09	0.07	0.1	0.74	0.19	0.74
ENSGALG00000010151	7.43	5.97	7.77	10.04	5.88	26.51	18.17	18.98	20.67	29.92	27.47	16.95	22.03	13.68	18.85	14.38
ENSGALG00000019598	13.3	15.63	19.97	13.19	13.73	34.09	32.41	25.44	23	45.89	28.15	16.71	29.28	8.44	15.55	15.91
ENSGALG00000002430	32.11	37.73	50.78	29.52	36.61	55.02	68.83	54.66	48.76	41.15	45.99	45.87	47.74	100.74	138.54	111.16
Locus_81018	0.49	1.49	0.26	5.93	1.14	0	1.08	0.54	0	0	0.83	0.44	0	0	0.33	0.33
ENSGALG00000013723	18.92	68.97	18.68	12.36	99.8	61.39	89.28	84.8	65.25	92.81	492.51	132.88	202.36	22.05	9.08	3.31
ENSGALG00000009393	4.26	4.72	1.32	3.92	4.96	239.96	376.2	5.8	8.25	2.08	7.89	14.88	44.63	32.03	29.44	12.61
Locus_22082	0	0	0	0	0	0	0	0	0	0	0	0	0	7.09	3.4	1.28
ENSGALG00000017295	0.12	0.36	1.08	0	0.28	0.55	0.26	0	0	0	0	1.1	2.61	1.61	3.9	13.35
ENSGALG00000023640	1.17	1.28	0.87	0.85	1.3	0	0	0.37	0	0	0.28	0.02	0	2.99	0.8	0.34
Locus_50483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.79
ENSGALG00000012788	4.26	9.54	19.95	4.46	12.31	23.46	27.05	14.82	18.08	24.92	29.11	138.03	30.35	145.38	154.73	374.92
ENSGALG00000009889	0.95	0.48	1.32	2.25	0.74	5.27	11.91	4.93	5.91	10.62	13.99	1.14	0.38	0.45	0.65	1.49
Locus_99325	0.14	0.22	0.07	0.14	0.22	0.52	0	0	0.19	0	0	0.14	0.25	1.01	2.32	2.85
ENSGALG00000023924	0	0	0	0	0	0	0	2.7	4.86	4.35	4.82	0	0	273.65	200.93	56.13
ENSGALG00000009982	8.68	8.04	5.71	12.36	12.58	7.66	7.03	4.56	6.4	6.5	3.29	6.31	7.28	13.21	9.69	9.55
ENSGALG00000016817	4.67	6.39	6.84	7.58	8.32	6.97	5.52	1.21	1.36	2.32	1.36	3.18	7.02	3.42	5.37	6.8
ENSGALG00000006371	37.41	43.5	46.53	47.51	41.51	21.94	22.14	16.32	22.29	37.92	29.54	24.95	19.29	6.41	6.46	8.47
Locus_19401	0	0	0.13	0	0	0	0	0	0	0	0	0	0	10.96	9.31	7.52
ENSGALG00000022287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_49226	0.42	0.16	0	1.58	0.89	1.15	1.15	0.69	0.55	0.98	0.53	0.09	0.09	1.26	0.78	0.65
Locus_49335	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.18	0.67	1.21
ENSGALG00000024100	4.93	4.42	4.7	3.52	3.6	6.96	7.05	8.37	7.33	7.39	5.91	11.78	9.9	9.1	4.17	5.47
ENSGALG00000011620	25.92	26.57	81.55	19.67	17.71	18.43	17.94	12.7	13.37	35.76	20.78	63.44	32.3	7.21	13.71	37.51
ENSGALG00000003913	5.23	7.22	11	4.67	6.09	35.89	33.04	26.56	19.57	43.26	21.15	13.48	10.67	8.97	23.8	25.17
ENSGALG00000015878	2.44	2.28	12.79	4.03	4.09	2.37	0.85	3.75	2.05	2.3	1.53	110.79	15.68	26.8	76.94	392.57
ENSGALG00000011533	5.26	4.66	2.21	6.98	5.55	8.41	7.76	14.52	15.24	17.97	28.38	4.97	7.05	14.52	14.07	6.95
Locus_48445	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87	2.47	5.75
ENSGALG00000009737	118.47	74.17	58.9	1.14	2.5	0	0.36	0	0	0	0	0	0	0	0.11	0.22
blastnPlatypus.Locus_95838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000002193	122.03	99.57	128.32	63.15	54.44	37.24	34.64	2.81	1.2	0.44	0.69	14.77	4.52	6.4	7.66	10.46
ENSGALG00000003500	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.05	0.15	0
ENSGALG00000014320	1.39	2.12	1.82	2.7	2.79	4.28	1.28	8.37	8.18	50.86	42.54	2.04	4.9	0.99	1.51	1.35
Locus_127502	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0.65	0.78
ENSGALG00000008370	10.55	10.14	10.18	18.78	17.72	28.37	30.18	7.03	8.49	8.55	5.8	10.21	6.32	21.94	27.28	33.61
ENSGALG00000014378	8.08	7.34	19.6	6.18	6.01	6.97	6.03	6.83	4.62	8.38	2.7	21.82	13.86	10.79	26.44	43.74
Locus_127981	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06	4.86	1.64
ENSGALG00000015488	0.11	0.16	0.16	0	0	15.34	9.29	1.4	0.84	0	0	1.3	0.13	1.8	2.45	1.82
ENSGALG00000022301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000001216	0.52	1.06	0.36	0.88	1.48	1.44	3.45	0.67	1.04	0.81	0.29	0.39	1.04	9.21	9.15	2.41
Locus_98822	0.7	0.36	0.73	0	0	0	0.52	1.04	0	0	0.4	0.18	0	0.5	0.64	0.1
ENSGALG00000011614	4.95	5.34	10.73	3.88	3.77	0	0	0.16	0	0.19	0	0.28	0.06	4	10.14	10.92
ENSGALG00000010497	36.38	29.24	5.7	8.57	9.52	4.49	4.09	3.03	1.68	3.52	3.14	0.59	1.05	2.64	0.8	0.26
Locus_97700	0	0	0.09	0.17	1.85	0.31	1.51	0	0	0	0	0.04	0.26	0.12	0	0.23
ENSGALG00000000637	8.23	7.5	5.11	9.53	9.43	7.8	8.63	13.07	12.96	9.39	17.98	7.65	10.65	8.43	5.05	3.11
ENSGALG00000023540	0	0	0	0.05	0.11	0	0.1	0.16	0.06	0	0.08	0.02	0.01	0.84	0.55	1.16
ENSGALG00000010175	53.04	53.95	94.94	26.75	25.15	13.65	10.25	9.69	13.19	13.6	16.02	12.24	10.66	60.22	71.94	80.87
ENSGALG00000013375	0.15	0.47	0	0.16	0	0.28	1.02	1.03	1.44	0.41	0.79	0.19	0.46	0.11	0.11	0.03
ENSGALG00000012159	24.66	24.47	21	15.28	16.41	17.79	16.13	29.95	32.24	41.14	36.02	19.48	37.99	8.56	13.1	7.52
ENSGALG00000015439	5.33	8.13	11.1	4.38	6.58	7.16	4.73	11.7	24.19	5.63	8.3	16.45	12.81	6.57	6.8	7.56
ENSGALG00000007874	6.16	7.79	3.13	1.78	3.01	1.3	0.78	3.13	3.99	3.31	2.39	7.45	18.71	2.01	3.98	2.17
ENSGALG00000008202	61.7	60.88	28.49	58.77	68.6	81.6	96.02	116.58	107.28	177.22	240.69	40.75	75.43	112.04	72.79	38.59
ENSGALG00000013383	38.54	39.53	39.3	24.4	31.86	49.06	80.5	66.93	39.06	42.97	113.8	26.34	24.23	43.66	24.4	18.71
ENSGALG00000001646	8.37	6.39	1.37	2.65	3.86	3.38	21.99	23.25	8.01	10.53	36.44	3.49	7.52	36.4	7.53	1.65
ENSGALG00000004908	113.64	120.1	131.44	67.66	67.74	97.07	124.4	86.32	82.96	22.74	44.94	70.73	61.12	146.87	124.34	117.41
ENSGALG00000001787	0	0.12	0.18	0	0.09	0	0.09	0	0	0	0	0	0	0.14	0.29	0.14
ENSGALG00000011377	38.63	39.84	95.5	38.56	31.15	93.46	100.27	94.71	59.28	64.94	48.59	91.17	39.96	46.83	77.71	101.22
ENSGALG00000003433	0.97	1.62	4.43	0.63	0.62	2.12	5.07	0.49	1.18	2.01	1.95	3.37	2.83	1.45	4.84	8.56
ENSGALG00000000424	2.2	1.96	1.77	1.39	1.78	8.81	3.65	6.21	4.88	12.79	9.03	4.03	15.07	4.05	4.9	3.09
ENSGALG00000006698	0.73	1.11	0.96	0.88	1.56	1.18	1.16	11.77	19.22	26.74	40.08	4.34	6.64	4.5	5.34	7.09
ENSGALG00000003876	0.73	2.62	0.87	0.42	1.21	1.44	1.84	0.81	2.63	91.99	97.12	1.54	14.41	0.78	0.43	0.28
Locus_87863	0.34	0	0.71	0.69	0.26	2.5	0.75	0.75	0.45	1.36	1.73	2.72	4.16	9.18	26.7	5.71
ENSGALG00000010169	130.84	83.31	27.37	102.46	102.42	1.83	3.18	0.3	0.12	0.12	0	0.17	0.46	10.19	1.72	1.09
Locus_126630	0.23	0	0.12	0.23	0.18	0.42	0	0.25	0.3	0	0	0.51	0.14	0.16	0.15	0.36
ENSGALG00000013935	44.6	40.91	73.6	45.48	45.86	32.86	21.28	25.26	24.85	18.97	11.88	76.13	51.52	44.3	51.03	86.63
ENSGALG00000009488	11.58	10.51	9.29	24.32	16.48	0	0	0.07	0	0.16	0	0.25	0.12	0.55	0.41	0.45
ENSGALG00000010953	4.72	5.26	3.67	3.71	4.03	19.11	17.04	7	5.67	51.51	200.62	5.69	8.5	6.77	3.24	3.73
ENSGALG00000007955	2.04	1.75	0.81	0.99	1.08	1.51	1.27	59.84	55.2	101.44	176.74	1.58	2.5	7.58	8.07	5.43
Locus_29029	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	3.97	2.29
ENSGALG00000002055	32.42	21.1	4.65	7.73	15.44	71.97	138.51	30.02	28.79	63.12	527.58	4.34	28.38	22.57	5.45	1.93
ENSGALG00000003849	0.19	0.37	0.54	0.39	0.3	0.1	0.12	0.21	0.04	1.06	1.76	0.49	0.56	2.22	3.65	6.47
ENSGALG00000005421	34.39	29.35	30.47	20.14	30.84	0.22	0.26	1.23	2.17	0.63	1.19	0.38	1.03	4.28	3.08	2.57
ENSGALG00000007644	6.46	6.95	7.72	7.96	6.52	5.5	4.87	9.39	6.66	12.62	8.85	9.88	7	29.34	35.93	35.38
ENSGALG00000023018	14.08	13.57	25.18	14.27	10.94	9.59	3.28	7.41	5.43	30.33	8.18	13.18	7.44	14.01	16.25	21.23
ENSGALG00000000178	187.01	362.12	124.45	140.32	328.94	1603.38	2405.05	4349.42	2864.29	1831.23	10241.9	471.68	1481.82	356.51	208.24	68.91
ENSGALG00000000972	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.09	0	0
ENSGALG00000002921	157.68	150.1	75.2	113.55	120.85	34.57	46.41	31.09	48.61	27.54	54.24	16.33	20.72	118.15	40.95	40.58
ENSGALG00000003957	100.08	82.28	57.16	184.39	204.6	5.31	15.76	40.06	26.78	5693.93	9868.21	0.58	0.13	33.54	35.06	54.65
Locus_73386	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26	5.13	0.94
ENSGALG00000003568	34.15	27.15	12.07	29.19	30.12	7.64	8.83	10.37	11.21	10.2	7.52	6.56	5.39	7.34	2.83	2.82
ENSGALG00000003571	0.66	1.01	0.49	2.67	2.56	1.04	1.46	58.52	59.99	1.39	7.04	2.03	2.4	1.95	0.84	0.32
ENSGALG00000013747	14.64	12.31	14.43	37.56	28.21	3.41	2.17	4.36	6.22	5.96	4.7	6.42	9.34	3.25	3.48	3.61
ENSGALG00000004639	129.81	135.36	124.99	72.19	74.6	144.8	169.9	129.51	133.01	144.03	224.11	198.54	147.03	54.81	44.21	57.03
ENSGALG00000021969	6.16	4.09	9.45	3.52	4.86	1.29	0.22	0.55	0.66	0.53	0	2.42	1.67	0.14	0.14	0.18
Locus_99332	0	0	0	0	0	1.11	0	2.66	0	0	0	0	0	0	0	0
ENSGALG00000012102	9.09	14.94	8.53	12.52	25.18	21.11	65.49	27.98	20.5	10.95	51.88	17.85	31.01	11.98	6.55	3.35
ENSGALG00000012585	34.53	50.5	45.8	28.59	48.6	30.58	51.2	27.74	76.7	59.55	95.22	26.1	26.42	42.45	34.08	46.95
ENSGALG00000017117	0	0	0.11	0.41	0	0.38	0	164.36	157.2	0	0	0	0	2.32	1.67	0.82
ENSGALG00000004916	0.4	1.81	0.91	0.32	0.18	0	0	0.26	0.32	0.42	1.48	11.13	10	152.93	174.31	159.28
Locus_88058	0.23	0	0	0.48	0.18	0	0	0	0	0	1.2	0	0	3.85	0.97	0.42
ENSGALG00000020819	1.71	2.09	0.87	2.82	3.42	4.52	6.27	0	0.13	0	0	0	0.04	7.25	1.94	1.67
Locus_105236	0.67	0.83	0.77	0.38	0.39	0.24	0.04	0.02	0.05	0	0	0.02	0.01	0.36	0.68	1.46
ENSGALG00000011451	0.62	1.07	0.93	1.5	0.72	4.17	3.27	10.11	13.26	131.35	252.69	9.65	6.03	1.78	0.85	2.11
